gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1,576,7168,torch.float8_e4m3fn,flydsl,961,7,5.0341,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default_ks7,1.64,821.81,0.0
gfx950,256,2,576,7168,torch.float8_e4m3fn,flydsl,961,7,5.0499,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default_ks7,3.27,820.89,0.0
gfx950,256,4,576,7168,torch.float8_e4m3fn,flydsl,2116,14,5.5256,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x4x0x1_default_ks14,5.98,753.23,0.0
gfx950,256,8,576,7168,torch.float8_e4m3fn,flydsl,373,7,5.2815,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x1x0x2_default_ks7,12.51,794.34,0.0
gfx950,256,16,576,7168,torch.float8_e4m3fn,flydsl,373,7,5.4885,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x1x0x2_default_ks7,24.07,776.51,0.0
gfx950,256,32,576,7168,torch.float8_e4m3fn,flydsl,961,7,6.0091,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default_ks7,43.97,731.39,0.0
gfx950,256,64,576,7168,torch.float8_e4m3fn,flydsl,2330,0,7.9182,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x1x0x2_default,66.74,588.68,0.0
gfx950,256,128,576,7168,torch.float8_e4m3fn,flydsl,2409,0,8.0548,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x4x1_default,131.22,644.8,0.0
gfx950,256,256,576,7168,torch.float8_e4m3fn,flydsl,2349,0,9.6835,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x4x2_default,218.3,646.32,0.0
gfx950,256,512,576,7168,torch.float8_e4m3fn,flydsl,2335,0,12.4165,flydsl_bpreshuflle_32x32x1024_F8_F8_B16_0x1x4x2_default,340.5,675.6,0.0
gfx950,256,1024,576,7168,torch.float8_e4m3fn,flydsl,2341,0,17.638,flydsl_bpreshuflle_32x32x512_F8_F8_B16_1x1x4x2_default,479.4,717.11,0.0
gfx950,256,2048,576,7168,torch.float8_e4m3fn,cktile,217,0,22.0234,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_48x64x256_1x4x1_16x16x128_default,767.88,961.17,0.0
gfx950,256,4096,576,7168,torch.float8_e4m3fn,flydsl,150,0,31.3258,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x0x0x2_default,1079.71,1219.68,0.0
gfx950,256,8192,576,7168,torch.float8_e4m3fn,flydsl,477,0,48.747,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x1x4x2_default,1387.69,1482.89,0.0
gfx950,256,16384,576,7168,torch.float8_e4m3fn,flydsl,1633,0,74.0965,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x1x4x1_default,1825.88,1895.42,0.0
gfx950,256,32768,576,7168,torch.float8_e4m3fn,ck,68,0,137.1244,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1973.27,2018.3,0.0
gfx950,256,1,1536,128,torch.float8_e4m3fn,cktile,15,0,2.8909,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x128_1x4x1_16x16x128_default,0.14,69.12,0.0
gfx950,256,1,1536,1536,torch.float8_e4m3fn,flydsl,2350,0,3.4888,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x2x0x2_default,1.35,677.57,0.0
gfx950,256,1,1536,7168,torch.float8_e4m3fn,flydsl,187,7,5.8969,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x4x2_default_ks7,3.73,1868.83,0.0
gfx950,256,2,1536,128,torch.float8_e4m3fn,cktile,165,0,2.7639,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x128_1x4x1_16x16x128_default,0.28,73.45,0.0
gfx950,256,2,1536,1536,torch.float8_e4m3fn,flydsl,2336,0,3.4836,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x1x0x2_default,2.71,679.9,0.0
gfx950,256,2,1536,7168,torch.float8_e4m3fn,flydsl,2117,7,6.0302,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x1_default_ks7,7.3,1829.21,0.0
gfx950,256,4,1536,128,torch.float8_e4m3fn,cktile,15,0,2.9594,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x128_1x4x1_16x16x128_default,0.53,70.76,0.0
gfx950,256,4,1536,1536,torch.float8_e4m3fn,flydsl,2350,0,3.5073,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x2x0x2_default,5.38,677.94,0.0
gfx950,256,4,1536,7168,torch.float8_e4m3fn,flydsl,435,7,5.9077,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x1x4x2_default_ks7,14.91,1870.61,0.0
gfx950,256,8,1536,128,torch.float8_e4m3fn,cktile,165,0,2.6116,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x128_1x4x1_16x16x128_default,1.2,85.09,0.0
gfx950,256,8,1536,1536,torch.float8_e4m3fn,flydsl,2336,0,3.4659,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x1x0x2_default,10.89,691.35,0.0
gfx950,256,8,1536,7168,torch.float8_e4m3fn,flydsl,677,7,6.0842,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x2x4x2_default_ks7,28.95,1823.08,0.0
gfx950,256,16,1536,128,torch.float8_e4m3fn,cktile,15,0,3.4698,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x128_1x4x1_16x16x128_default,1.81,71.42,0.0
gfx950,256,16,1536,1536,torch.float8_e4m3fn,flydsl,2320,0,3.5738,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x0x0x2_default,21.13,680.79,0.0
gfx950,256,16,1536,7168,torch.float8_e4m3fn,flydsl,1059,7,6.2957,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x4x0x2_default_ks7,55.96,1774.84,0.0
gfx950,256,32,1536,128,torch.float8_e4m3fn,flydsl,1412,0,2.7372,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x1x0x1_default,4.6,109.24,0.0
gfx950,256,32,1536,1536,torch.float8_e4m3fn,flydsl,2336,0,3.7038,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x1x0x2_default,40.77,676.81,0.0
gfx950,256,32,1536,7168,torch.float8_e4m3fn,flydsl,258,7,7.2576,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x1x0x2_default_ks7,97.09,1562.19,0.0
gfx950,256,48,1536,1536,torch.float8_e4m3fn,flydsl,2350,0,3.8251,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x2x0x2_default,59.21,674.62,0.0
gfx950,256,64,1536,128,torch.float8_e4m3fn,flydsl,1660,0,3.3145,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x2x0x1_default,7.59,121.11,0.0
gfx950,256,64,1536,1536,torch.float8_e4m3fn,flydsl,2320,0,3.9639,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x0x0x2_default,76.19,669.6,0.0
gfx950,256,64,1536,7168,torch.float8_e4m3fn,flydsl,2409,0,8.483,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x4x1_default,166.13,1375.15,0.0
gfx950,256,128,1536,128,torch.float8_e4m3fn,flydsl,1900,0,2.7756,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x3x0x1_default,18.13,218.41,0.0
gfx950,256,128,1536,1536,torch.float8_e4m3fn,flydsl,2329,0,4.4501,flydsl_bpreshuflle_32x32x512_F8_F8_B16_0x1x0x2_default,135.72,662.71,0.0
gfx950,256,128,1536,7168,torch.float8_e4m3fn,flydsl,2379,0,9.7206,flydsl_bpreshuflle_32x32x1024_F8_F8_B16_0x0x4x1_default,289.96,1267.49,0.0
gfx950,256,256,1536,128,torch.float8_e4m3fn,flydsl,8,0,2.9494,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x0x0x2_default,34.13,344.41,0.0
gfx950,256,256,1536,1536,torch.float8_e4m3fn,flydsl,444,0,5.0603,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x1x4x2_default,238.71,699.35,0.0
gfx950,256,256,1536,7168,torch.float8_e4m3fn,flydsl,686,0,12.8178,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x2x4x2_default,439.79,1063.48,0.0
gfx950,256,512,1536,128,torch.float8_e4m3fn,flydsl,2124,0,3.0597,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x4x0x1_default,65.8,599.73,0.0
gfx950,256,512,1536,1536,torch.float8_e4m3fn,flydsl,914,0,6.2819,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x3x4x2_default,384.58,751.14,0.0
gfx950,256,512,1536,7168,torch.float8_e4m3fn,flydsl,2341,0,19.1231,flydsl_bpreshuflle_32x32x512_F8_F8_B16_1x1x4x2_default,589.56,849.91,0.0
gfx950,256,1024,1536,128,torch.float8_e4m3fn,flydsl,973,0,3.6346,flydsl_bpreshuflle_32x192x128_F8_F8_B16_0x4x0x2_default,110.78,955.65,0.0
gfx950,256,1024,1536,1536,torch.float8_e4m3fn,flydsl,698,0,7.8317,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x2x4x2_default,616.96,903.75,0.0
gfx950,256,1024,1536,7168,torch.float8_e4m3fn,flydsl,1129,0,23.781,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x4x4x2_default,948.18,903.91,0.0
gfx950,256,2048,1536,128,torch.float8_e4m3fn,flydsl,261,0,4.7023,flydsl_bpreshuflle_32x192x128_F8_F8_B16_0x1x0x2_default,171.26,1435.51,0.0
gfx950,256,2048,1536,1536,torch.float8_e4m3fn,flydsl,212,0,11.0239,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x0x4x2_default,876.61,1070.08,0.0
gfx950,256,2048,1536,7168,torch.float8_e4m3fn,flydsl,702,0,33.404,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x2x4x2_default,1350.05,957.42,0.0
gfx950,256,4096,1536,128,torch.float8_e4m3fn,flydsl,521,0,6.5872,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x2x0x2_default,244.51,2019.65,0.0
gfx950,256,4096,1536,1536,torch.float8_e4m3fn,flydsl,725,0,15.1781,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,1273.37,1398.97,0.0
gfx950,256,4096,1536,7168,torch.float8_e4m3fn,ck,149,0,51.975,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1735.34,1018.82,0.0
gfx950,256,8192,1536,128,torch.float8_e4m3fn,flydsl,273,0,10.0415,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x1x0x2_default,320.79,2630.19,0.0
gfx950,256,8192,1536,1536,torch.float8_e4m3fn,flydsl,1882,0,25.0975,flydsl_bpreshuflle_128x192x256_F8_F8_B16_1x2x4x1_default,1540.18,1598.09,0.0
gfx950,256,8192,1536,7168,torch.float8_e4m3fn,flydsl,1640,0,84.9833,flydsl_bpreshuflle_128x192x256_F8_F8_B16_1x1x4x1_default,2122.64,1116.64,0.0
gfx950,256,16384,1536,128,torch.float8_e4m3fn,flydsl,931,0,15.3636,flydsl_bpreshuflle_64x256x128_F8_F8_B16_1x3x4x2_default,419.33,3425.33,0.0
gfx950,256,16384,1536,1536,torch.float8_e4m3fn,flydsl,235,0,49.0188,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1577.14,1588.3,0.0
gfx950,256,16384,1536,7168,torch.float8_e4m3fn,flydsl,667,0,156.303,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x0x2_default,2308.19,1143.82,0.0
gfx950,256,32768,1536,128,torch.float8_e4m3fn,flydsl,213,0,25.7514,flydsl_bpreshuflle_64x256x128_F8_F8_B16_1x0x4x2_default,500.36,4079.55,0.0
gfx950,256,32768,1536,1536,torch.float8_e4m3fn,flydsl,1000034,0,86.0373,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1797.11,1782.42,0.0
gfx950,256,32768,1536,7168,torch.float8_e4m3fn,ck,33,0,288.0491,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2504.97,1203.11,0.0
gfx950,256,1,2048,512,torch.float8_e4m3fn,flydsl,2005,0,2.7503,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,0.76,382.93,0.0
gfx950,256,2,2048,512,torch.float8_e4m3fn,flydsl,2005,0,2.7827,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,1.51,380.13,0.0
gfx950,256,4,2048,512,torch.float8_e4m3fn,flydsl,2005,0,3.397,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,2.47,314.1,0.0
gfx950,256,8,2048,512,torch.float8_e4m3fn,flydsl,2328,0,2.6966,flydsl_bpreshuflle_16x32x512_F8_F8_B16_0x1x0x2_default,6.22,402.52,0.0
gfx950,256,16,2048,512,torch.float8_e4m3fn,flydsl,2005,0,2.8285,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,11.86,396.78,0.0
gfx950,256,32,2048,512,torch.float8_e4m3fn,flydsl,2005,0,2.8386,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,23.64,421.35,0.0
gfx950,256,48,2048,512,torch.float8_e4m3fn,flydsl,2005,0,3.4718,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x1_default,28.99,365.74,0.0
gfx950,256,64,2048,512,torch.float8_e4m3fn,flydsl,2328,0,2.8468,flydsl_bpreshuflle_16x32x512_F8_F8_B16_0x1x0x2_default,47.15,471.93,0.0
gfx950,256,128,2048,512,torch.float8_e4m3fn,flydsl,2313,0,3.0242,flydsl_bpreshuflle_32x32x512_F8_F8_B16_0x0x0x2_default,88.76,541.76,0.0
gfx950,256,256,2048,512,torch.float8_e4m3fn,flydsl,1228,0,3.4922,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x0x4x1_default,153.73,638.06,0.0
gfx950,256,512,2048,512,torch.float8_e4m3fn,flydsl,1240,0,4.3473,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x0x4x1_default,246.99,783.91,0.0
gfx950,256,1024,2048,512,torch.float8_e4m3fn,flydsl,210,0,5.7334,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x4x2_default,374.56,1005.89,0.0
gfx950,256,2048,2048,512,torch.float8_e4m3fn,flydsl,90,0,7.3742,flydsl_bpreshuflle_64x256x256_F8_F8_B16_0x0x4x2_default,582.43,1421.95,0.0
gfx950,256,4096,2048,512,torch.float8_e4m3fn,flydsl,1880,0,10.9549,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x4x1_default,784.12,1818.63,0.0
gfx950,256,8192,2048,512,torch.float8_e4m3fn,flydsl,727,0,17.1397,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1002.34,2263.59,0.0
gfx950,256,16384,2048,512,torch.float8_e4m3fn,flydsl,1517,0,33.5386,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x1x4x1_default,1024.48,2282.33,0.0
gfx950,256,32768,2048,512,torch.float8_e4m3fn,flydsl,727,0,63.245,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1086.56,2404.04,0.0
gfx950,256,1,2176,7168,torch.float8_e4m3fn,flydsl,249,7,6.3084,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x1x0x2_default_ks7,4.95,2474.33,0.0
gfx950,256,2,2176,7168,torch.float8_e4m3fn,flydsl,125,7,6.5415,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default_ks7,9.54,2387.92,0.0
gfx950,256,4,2176,7168,torch.float8_e4m3fn,flydsl,497,7,6.3485,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default_ks7,19.66,2464.15,0.0
gfx950,256,8,2176,7168,torch.float8_e4m3fn,flydsl,1,7,6.4615,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default_ks7,38.62,2428.19,0.0
gfx950,256,16,2176,7168,torch.float8_e4m3fn,flydsl,961,7,6.8142,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default_ks7,73.25,2316.03,0.0
gfx950,256,32,2176,7168,torch.float8_e4m3fn,flydsl,1068,7,7.7552,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x4x0x2_default_ks7,128.72,2058.77,0.0
gfx950,256,64,2176,7168,torch.float8_e4m3fn,flydsl,2409,0,9.8419,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x4x1_default,202.86,1659.73,0.0
gfx950,256,128,2176,7168,torch.float8_e4m3fn,flydsl,2335,0,11.5379,flydsl_bpreshuflle_32x32x1024_F8_F8_B16_0x1x4x2_default,346.07,1479.66,0.0
gfx950,256,256,2176,7168,torch.float8_e4m3fn,flydsl,2354,0,17.5163,flydsl_bpreshuflle_32x32x512_F8_F8_B16_1x2x4x2_default,455.92,1058.82,0.0
gfx950,256,512,2176,7168,torch.float8_e4m3fn,cktile,84,0,22.6955,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x64x256_1x4x1_16x16x128_default,703.75,947.14,0.0
gfx950,256,1024,2176,7168,torch.float8_e4m3fn,cktile,92,0,31.5674,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x128x256_1x4x1_16x16x128_default,1011.92,867.8,0.0
gfx950,256,2048,2176,7168,torch.float8_e4m3fn,flydsl,477,0,46.5356,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x1x4x2_default,1372.88,842.16,0.0
gfx950,256,4096,2176,7168,torch.float8_e4m3fn,flydsl,1000029,0,73.9852,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,1727.04,848.6,0.0
gfx950,256,8192,2176,7168,torch.float8_e4m3fn,flydsl,235,0,121.7321,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,2099.29,903.37,0.0
gfx950,256,16384,2176,7168,torch.float8_e4m3fn,flydsl,1000028,0,222.521,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2296.87,918.3,0.0
gfx950,256,32768,2176,7168,torch.float8_e4m3fn,flydsl,1000029,0,398.7208,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,2563.7,985.87,0.0
gfx950,256,1,2304,1536,torch.float8_e4m3fn,flydsl,849,0,4.5526,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x2_default,1.55,778.7,0.0
gfx950,256,2,2304,1536,torch.float8_e4m3fn,flydsl,1059,0,4.5926,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x4x0x2_default,3.08,773.25,0.0
gfx950,256,4,2304,1536,torch.float8_e4m3fn,flydsl,1059,0,5.0649,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x4x0x2_default,5.59,703.57,0.0
gfx950,256,8,2304,1536,torch.float8_e4m3fn,flydsl,1059,0,4.6395,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x4x0x2_default,12.2,773.38,0.0
gfx950,256,16,2304,1536,torch.float8_e4m3fn,flydsl,2336,0,4.7259,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x1x0x2_default,23.96,769.64,0.0
gfx950,256,32,2304,1536,torch.float8_e4m3fn,flydsl,2336,0,4.632,flydsl_bpreshuflle_16x32x512_F8_F8_B16_1x1x0x2_default,48.9,806.47,0.0
gfx950,256,64,2304,1536,torch.float8_e4m3fn,flydsl,249,0,4.8142,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x1x0x2_default,94.09,816.78,0.0
gfx950,256,128,2304,1536,torch.float8_e4m3fn,flydsl,746,0,5.1826,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x3x0x2_default,174.81,834.6,0.0
gfx950,256,256,2304,1536,torch.float8_e4m3fn,flydsl,802,0,6.3352,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x3x4x2_default,286.01,806.89,0.0
gfx950,256,512,2304,1536,torch.float8_e4m3fn,flydsl,208,0,7.8819,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x0x4x2_default,459.77,848.1,0.0
gfx950,256,1024,2304,1536,torch.float8_e4m3fn,flydsl,460,0,10.6156,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x1x4x2_default,682.75,926.03,0.0
gfx950,256,2048,2304,1536,torch.float8_e4m3fn,flydsl,1243,0,14.3381,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x0x4x1_default,1010.98,1124.41,0.0
gfx950,256,4096,2304,1536,torch.float8_e4m3fn,flydsl,483,0,20.8951,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1387.46,1373.76,0.0
gfx950,256,8192,2304,1536,torch.float8_e4m3fn,flydsl,235,0,36.3141,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1596.68,1483.46,0.0
gfx950,256,16384,2304,1536,torch.float8_e4m3fn,flydsl,483,0,64.9386,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1785.75,1604.63,0.0
gfx950,256,32768,2304,1536,torch.float8_e4m3fn,flydsl,1640,0,124.7383,flydsl_bpreshuflle_128x192x256_F8_F8_B16_1x1x4x1_default,1859.32,1642.36,0.0
gfx950,256,1,3072,512,torch.float8_e4m3fn,flydsl,1,0,2.8365,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,1.11,556.86,0.0
gfx950,256,2,3072,512,torch.float8_e4m3fn,flydsl,497,0,3.4411,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default,1.83,460.95,0.0
gfx950,256,4,3072,512,torch.float8_e4m3fn,flydsl,2344,0,2.6774,flydsl_bpreshuflle_16x32x512_F8_F8_B16_0x2x0x2_default,4.7,597.4,0.0
gfx950,256,8,3072,512,torch.float8_e4m3fn,flydsl,2344,0,2.7059,flydsl_bpreshuflle_16x32x512_F8_F8_B16_0x2x0x2_default,9.3,600.95,0.0
gfx950,256,16,3072,512,torch.float8_e4m3fn,flydsl,2344,0,2.7173,flydsl_bpreshuflle_16x32x512_F8_F8_B16_0x2x0x2_default,18.52,618.03,0.0
gfx950,256,32,3072,512,torch.float8_e4m3fn,flydsl,961,0,2.9897,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default,33.67,597.34,0.0
gfx950,256,64,3072,512,torch.float8_e4m3fn,flydsl,970,0,3.1574,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x4x0x2_default,63.76,633.07,0.0
gfx950,256,128,3072,512,torch.float8_e4m3fn,flydsl,10,0,3.4744,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x0x0x2_default,115.89,697.91,0.0
gfx950,256,256,3072,512,torch.float8_e4m3fn,flydsl,22,0,4.0387,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x0x0x2_default,199.4,811.35,0.0
gfx950,256,512,3072,512,torch.float8_e4m3fn,flydsl,324,0,5.0538,flydsl_bpreshuflle_32x192x256_F8_F8_B16_0x1x4x2_default,318.69,985.54,0.0
gfx950,256,1024,3072,512,torch.float8_e4m3fn,flydsl,582,0,6.4941,flydsl_bpreshuflle_64x192x256_F8_F8_B16_0x2x4x2_default,496.02,1291.73,0.0
gfx950,256,2048,3072,512,torch.float8_e4m3fn,flydsl,2086,0,9.5846,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x3x4x1_default,672.17,1586.33,0.0
gfx950,256,4096,3072,512,torch.float8_e4m3fn,flydsl,1267,0,13.284,flydsl_bpreshuflle_128x192x128_F8_F8_B16_0x0x4x1_default,969.96,2170.72,0.0
gfx950,256,8192,3072,512,torch.float8_e4m3fn,flydsl,727,0,23.1672,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1112.34,2421.48,0.0
gfx950,256,16384,3072,512,torch.float8_e4m3fn,flydsl,727,0,41.1926,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1251.19,2685.55,0.0
gfx950,256,32768,3072,512,torch.float8_e4m3fn,flydsl,727,0,78.5737,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1311.88,2795.8,0.0
gfx950,256,1,3584,7168,torch.float8_e4m3fn,flydsl,498,7,8.2882,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x2x0x2_default_ks7,6.2,3101.33,0.0
gfx950,256,2,3584,7168,torch.float8_e4m3fn,flydsl,738,7,8.047,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x3x0x2_default_ks7,12.77,3196.07,0.0
gfx950,256,4,3584,7168,torch.float8_e4m3fn,flydsl,498,7,7.9299,flydsl_bpreshuflle_16x128x256_F8_F8_B16_0x2x0x2_default_ks7,25.92,3246.88,0.0
gfx950,256,8,3584,7168,torch.float8_e4m3fn,flydsl,2119,7,8.1421,flydsl_bpreshuflle_16x128x512_F8_F8_B16_0x4x0x1_default_ks7,50.48,3169.31,0.0
gfx950,256,16,3584,7168,torch.float8_e4m3fn,flydsl,496,4,8.8734,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x2_default_ks4,92.65,2921.03,0.0
gfx950,256,32,3584,7168,torch.float8_e4m3fn,flydsl,9,4,9.1829,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x0x0x2_default_ks4,179.05,2847.56,0.0
gfx950,256,48,3584,7168,torch.float8_e4m3fn,flydsl,1075,4,9.8275,flydsl_bpreshuflle_48x64x256_F8_F8_B16_1x4x0x2_default_ks4,250.95,2684.13,0.0
gfx950,256,64,3584,7168,torch.float8_e4m3fn,flydsl,1117,2,10.7727,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x4x4x2_default_ks2,305.25,2469.91,0.0
gfx950,256,128,3584,7168,torch.float8_e4m3fn,flydsl,686,0,13.91,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x2x4x2_default,472.8,1978.8,0.0
gfx950,256,256,3584,7168,torch.float8_e4m3fn,flydsl,86,2,18.2053,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x0x4x2_default_ks2,722.5,1612.72,0.0
gfx950,256,512,3584,7168,torch.float8_e4m3fn,flydsl,210,0,24.74,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x4x2_default,1063.33,1335.09,0.0
gfx950,256,1024,3584,7168,torch.float8_e4m3fn,flydsl,1152,0,37.9863,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x4x4x2_default,1385.06,1062.76,0.0
gfx950,256,2048,3584,7168,torch.float8_e4m3fn,flydsl,1000011,0,58.7124,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_4x8,1792.24,937.63,0.0
gfx950,256,4096,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,87.2232,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2412.81,967.75,0.0
gfx950,256,8192,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,164.642,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2556.5,869.34,0.0
gfx950,256,16384,3584,7168,torch.float8_e4m3fn,flydsl,1000028,0,314.5499,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2676.25,828.39,0.0003
